74,Airplane,North Carolina,Small,0
75,Airplane,Washington,Small,0
76,Airplane,Michigan,Medium,0
77,Airplane,Colorado,Medium,0
78,Airplane,Georgia,Medium,0
79,Airplane,Minnesota,Medium,0
80,Airplane,California,Medium,0
81,Airplane,Louisiana,Small,0
82,Airplane,California,Small,1581
83,Airplane,Kentucky,Medium,0
84,Helicopter,Indiana,Small,0
85,Airplane,Florida,Medium,0
86,Airplane,Washington,Small,0
87,Airplane,Pennsylvania,Medium,0
88,Airplane,Pennsylvania,Small,0
89,Airplane,Illinois,Small,0
90,Airplane,New Jersey,Large,0
91,Airplane,Oregon,Small,0
92,Airplane,South Carolina,Small,0
93,Airplane,Georgia,Medium,0
94,Airplane,California,Small,0
95,Airplane,Illinois,Large,4132
96,Airplane,California,Medium,12597
97,Airplane,New York,Medium,0
98,Airplane,Oklahoma,Medium,0
99,Airplane,Ohio,Medium,0
100,Airplane,South Carolina,Small,0
101,Airplane,California,Medium,0
102,Airplane,South Carolina,Small,0
103,Airplane,Iowa,Small,0
104,Airplane,Colorado,Small,0
105,Airplane,Massachusetts,Small,0
106,Airplane,Texas,Small,0
107,Airplane,Rhode Island,Small,0
108,Airplane,Connecticut,Small,31782
109,Airplane,Colorado,Medium,0
110,Airplane,Tennessee,Medium,0
111,Airplane,Michigan,Medium,0
112,Airplane,Indiana,Medium,0
113,Airplane,Missouri,Small,0
114,Airplane,Texas,Large,0
115,Airplane,Florida,Small,0
116,Airplane,Tennessee,Small,0
117,Airplane,North Dakota,Small,0
118,Airplane,Texas,Medium,0
119,Airplane,Alabama,Small,0
120,Airplane,Kentucky,Medium,0
121,Airplane,Newfoundland and Labrador,Medium,0
122,Airplane,Pennsylvania,Small,0
123,Airplane,Michigan,Large,119792
124,Airplane,New York,Medium,0
125,Airplane,Washington,Small,0
126,Airplane,Washington,Small,0
127,Airplane,New York,Small,0
128,Airplane,Tennessee,Small,0
129,Airplane,Tennessee,Small,0
130,Airplane,California,Medium,0
131,Airplane,California,Small,0
132,Airplane,North Carolina,Small,0
133,Airplane,California,Small,0
134,Airplane,Texas,Small,0
135,Airplane,California,Small,0
136,Airplane,Florida,Medium,0
137,Airplane,Kentucky,Large,333
138,Airplane,Ohio,Medium,0
139,Airplane,Washington,Small,0
140,Airplane,California,Medium,0
141,Airplane,Hawaii,Small,0
142,Airplane,Ohio,Small,0
143,Airplane,Illinois,Small,0
144,Airplane,Illinois,Medium,0
145,Airplane,Texas,Small,0
146,Airplane,Florida,Small,0
147,Airplane,Tennessee,Medium,0
148,Airplane,Tennessee,Small,0
149,Airplane,Texas,Medium,0
150,Airplane,California,Medium,0
151,Airplane,Missouri,Medium,0
152,Airplane,Louisiana,Small,0
153,Airplane,Colorado,Medium,3000
154,Airplane,Washington,Medium,0
155,Airplane,Hawaii,Small,0
156,Airplane,New York,Medium,0
157,Airplane,California,Medium,0
158,Airplane,Vermont,Small,0
159,Airplane,Kentucky,Small,0
160,Airplane,Florida,Small,0
161,Airplane,Pennsylvania,Large,0
162,Airplane,North Carolina,Small,0
163,Airplane,Maine,Small,0
164,Airplane,Kentucky,Small,0
165,Airplane,Washington,Small,0
166,Airplane,Pennsylvania,Medium,0
167,Airplane,South Carolina,Medium,0
168,Airplane,Ohio,Small,0
169,Airplane,Florida,Large,0
170,Airplane,Kentucky,Small,0
171,Helicopter,Texas,Small,0
172,Airplane,California,Medium,0
173,Airplane,Pennsylvania,Small,0
174,Airplane,Georgia,Medium,0
175,Airplane,Louisiana,Small,0
176,Airplane,Indiana,Medium,0
177,Airplane,Illinois,Small,0
178,Airplane,Louisiana,Medium,0
179,Airplane,Oklahoma,Medium,0
180,Airplane,Hawaii,Small,0
181,Airplane,Florida,Large,0
182,Airplane,Texas,Large,0
183,Airplane,Maryland,Medium,0
184,Airplane,California,Large,0
185,Airplane,Michigan,Large,0
186,Airplane,New Hampshire,Medium,0
187,Airplane,Texas,Small,0
188,Airplane,Tennessee,Large,0
189,Airplane,California,Medium,81995
190,Airplane,Kansas,Medium,0
191,Airplane,Pennsylvania,Small,0
192,Airplane,Connecticut,Small,0
193,Airplane,Michigan,Small,0
194,Airplane,California,Small,0
195,Airplane,Texas,Medium,0
196,Airplane,New York,Medium,0
197,Airplane,Texas,Medium,0
198,Airplane,Texas,Large,0
199,Airplane,Texas,Small,0
200,Airplane,New York,Medium,0
201,Airplane,Florida,Small,0
202,Airplane,Alberta,Medium,0
203,Airplane,Pennsylvania,Small,0
204,Airplane,Wisconsin,Medium,0
205,Airplane,Georgia,Small,0
206,Airplane,Tennessee,Small,0
207,Airplane,Illinois,Small,0
208,Airplane,Louisiana,Small,0
209,Airplane,Wisconsin,Medium,0
210,Airplane,Louisiana,Medium,0
211,Airplane,Texas,Small,0
212,Airplane,Hawaii,Small,0
213,Airplane,Texas,Medium,0
214,Airplane,Colorado,Medium,0
215,Airplane,California,Large,0
216,Airplane,Pennsylvania,Medium,0
217,Airplane,Colorado,Small,0
218,Airplane,Kansas,Medium,162
219,Airplane,Texas,Medium,0
220,Airplane,Kansas,Large,48256
221,Airplane,California,Small,0
222,Airplane,DC,Medium,0
223,Airplane,California,Medium,4377
224,Airplane,Missouri,Small,0
225,Airplane,South Carolina,Small,0
226,Airplane,Michigan,Small,0
227,Airplane,Tennessee,Small,0
228,Airplane,California,Small,0
229,Airplane,Ohio,Small,0
230,Airplane,California,Small,0
231,Airplane,Illinois,Medium,0
232,Airplane,New Jersey,Medium,0
233,Airplane,Washington,Medium,0
234,Airplane,Missouri,Medium,0
235,Airplane,Nebraska,Small,0
236,Airplane,Illinois,Small,0
237,Airplane,Texas,Large,0
238,Airplane,Tennessee,Medium,0
239,Airplane,Indiana,Medium,0
240,Airplane,Pennsylvania,Small,0
241,Airplane,Louisiana,Small,0
242,Airplane,Kentucky,Small,0
243,Airplane,Pennsylvania,Small,0
244,Airplane,Minnesota,Small,0
245,Airplane,West Virginia,Small,0
246,Airplane,Tennessee,Medium,0
247,Airplane,Texas,Small,0
248,Airplane,New York,Medium,0
249,Airplane,Utah,Medium,0
250,Airplane,Minnesota,Small,0
251,Airplane,Missouri,Small,0
252,Airplane,Kentucky,Small,0
253,Airplane,South Carolina,Small,0
254,Airplane,Pennsylvania,Small,0
255,Airplane,Maryland,Medium,1141
256,Airplane,California,Medium,0
257,Airplane,Georgia,Small,0
258,Airplane,California,Small,0
259,Airplane,Pennsylvania,Large,322493
260,Airplane,Colorado,Small,0
261,Airplane,Oregon,Small,0
262,Airplane,New York,Small,0
263,Airplane,Colorado,Medium,0
264,Airplane,Prince Edward Island,Medium,0
265,Airplane,California,Small,0
266,Airplane,Nebraska,Small,0
267,Airplane,Colorado,Medium,0
268,Airplane,California,Small,0
269,Airplane,South Carolina,Medium,0
270,Airplane,New York,Small,0
271,Airplane,Illinois,Medium,0
272,Airplane,California,Small,0
273,Airplane,California,Medium,89830
274,Airplane,California,Small,0
275,Airplane,California,Medium,0
276,Airplane,Illinois,Small,0
277,Airplane,Texas,Small,0
278,Airplane,Illinois,Medium,0
279,Airplane,Minnesota,Medium,0
280,Airplane,Hawaii,Medium,0
281,Airplane,Pennsylvania,Small,0
282,Airplane,Iowa,Small,0
283,Airplane,Tennessee,Small,0
284,Airplane,New Jersey,Medium,0
285,Airplane,DC,Small,0
286,Airplane,New York,Small,0
287,Airplane,Connecticut,Medium,0
288,Airplane,Texas,Small,0
289,Airplane,Hawaii,Small,0
290,Airplane,California,Large,0
291,Airplane,Florida,Small,0
292,Airplane,Minnesota,Small,0
293,Airplane,Texas,Small,0
294,Airplane,Colorado,Medium,0
295,Airplane,South Carolina,Small,0
296,Airplane,Michigan,Medium,0
297,Airplane,Vermont,Small,0
298,Airplane,Puerto Rico,Medium,0
299,Airplane,South Carolina,Small,0
300,Airplane,Mississippi,Small,0
301,Airplane,New York,Small,0
302,Airplane,New York,Small,0
303,Airplane,Ohio,Small,0
304,Airplane,Ohio,Small,0
305,Airplane,New York,Large,0
306,Airplane,Alabama,Small,0
307,Airplane,Washington,Medium,0
308,Airplane,Colorado,Medium,0
309,Airplane,Vermont,Medium,0
310,Airplane,Pennsylvania,Medium,0
311,Airplane,Louisiana,Medium,0
312,Airplane,Illinois,Medium,0
313,Airplane,New York,Medium,0
314,Airplane,California,Medium,0
315,Airplane,New York,Small,0
316,Airplane,New Jersey,Small,0
317,Airplane,Missouri,Medium,0
318,Airplane,Missouri,Small,0
319,Airplane,Colorado,Small,0
320,Airplane,Washington,Medium,0
321,Airplane,Tennessee,Medium,0
322,Airplane,Colorado,Small,0
323,Airplane,New York,Small,0
324,Airplane,Missouri,Medium,0
325,Helicopter,Illinois,Small,0
326,Airplane,Florida,Small,0
327,Airplane,Louisiana,Small,0
328,Airplane,Massachusetts,Small,0
329,Airplane,Montana,Small,0
330,Airplane,California,Small,0
331,Airplane,Georgia,Medium,0
332,Airplane,Texas,Medium,0
333,Airplane,Illinois,Small,0
334,Airplane,Mississippi,Small,0
335,Airplane,Tennessee,Medium,0
336,Airplane,Pennsylvania,Small,0
337,Airplane,Missouri,Medium,0
338,Airplane,Michigan,Medium,0
339,Airplane,Texas,Small,0
340,Airplane,Connecticut,Medium,0
341,Airplane,Louisiana,Medium,0
342,Airplane,Hawaii,Small,0
343,Airplane,Pennsylvania,Medium,0
344,Airplane,California,Medium,0
345,Airplane,Florida,Medium,0
346,Airplane,California,Medium,0
347,Airplane,Alabama,Small,0
348,Airplane,Missouri,Small,0
349,Airplane,Texas,Medium,0
350,Airplane,Georgia,Small,0
351,Airplane,Ohio,Medium,0
352,Airplane,Tennessee,Medium,0
353,Airplane,Georgia,Medium,0
354,Airplane,Oklahoma,Medium,0
355,Airplane,Utah,Small,5376
356,Airplane,Texas,Medium,0
357,Airplane,Tennessee,Small,0
358,Airplane,New Jersey,Large,136309
359,Airplane,California,Medium,0
360,Airplane,New Jersey,Small,0
361,Airplane,Texas,Medium,0
362,Airplane,Tennessee,Small,0
363,Airplane,Florida,Medium,0
364,Airplane,New Jersey,Large,0
365,Airplane,Ohio,Small,0
366,Airplane,Florida,Medium,0
367,Airplane,Virgin Islands,Large,0
368,Airplane,Illinois,Medium,0
369,Helicopter,Louisiana,Medium,0
370,Airplane,Rhode Island,Small,0
371,Airplane,Wisconsin,Medium,0
372,Airplane,Michigan,Small,0
373,Airplane,Texas,Medium,0
374,Airplane,Iowa,Medium,0
375,Airplane,Washington,Medium,0
376,Airplane,Alabama,Small,0
377,Airplane,Colorado,Medium,0
378,Airplane,Tennessee,Medium,0
379,Airplane,Oregon,Medium,0
380,Airplane,California,Medium,0
381,Airplane,Utah,Medium,0
382,Airplane,Washington,Medium,0
383,Airplane,Texas,Small,0
384,Airplane,California,Medium,0
385,Airplane,Pennsylvania,Small,0
386,Airplane,Alaska,Small,0
387,Airplane,Colorado,Small,0
388,Airplane,Illinois,Small,0
389,Airplane,Louisiana,Small,0
390,Airplane,California,Small,0
391,Airplane,Delaware,Small,0
392,Airplane,Texas,Small,0
393,Airplane,Kentucky,Small,0
394,Airplane,North Carolina,Small,0
395,Airplane,Texas,Medium,0
396,Airplane,California,Medium,0
397,Airplane,Minnesota,Medium,0
398,Airplane,Michigan,Small,0
399,Airplane,Washington,Medium,0
400,Airplane,Iowa,Small,0
401,Airplane,Florida,Medium,0
402,Airplane,New York,Medium,0
403,Airplane,Michigan,Large,57977
404,Airplane,Kentucky,Medium,0
405,Airplane,California,Medium,0
406,Airplane,California,Medium,0
407,Airplane,Oklahoma,Medium,0
408,Airplane,Nebraska,Small,0
409,Airplane,California,Medium,0
410,Airplane,California,Large,0
411,Airplane,Illinois,Small,0
412,Airplane,California,Small,0
413,Airplane,California,Small,0
414,Airplane,Florida,Small,0
415,Airplane,New York,Medium,0
416,Airplane,Tennessee,Medium,0
417,Airplane,New Hampshire,Medium,0
418,Airplane,Illinois,Medium,0
419,Airplane,Florida,Small,0
420,Airplane,Missouri,Small,0
421,Airplane,Tennessee,Small,0
422,Airplane,Arizona,Medium,0
423,Airplane,New York,Medium,0
424,Airplane,California,Medium,0
425,Airplane,California,Medium,0
426,Airplane,Wisconsin,Large,2929
427,Airplane,Missouri,Small,0
428,Airplane,Ohio,Medium,0
429,Airplane,California,Small,0
430,Airplane,California,Medium,0
431,Airplane,Georgia,Large,0
432,Airplane,Kentucky,Small,0
433,Airplane,Michigan,Medium,0
434,Airplane,Michigan,Medium,0
435,Airplane,Connecticut,Small,0
436,Airplane,California,Small,0
437,Airplane,Illinois,Medium,0
438,Airplane,Minnesota,Small,0
439,Airplane,Wisconsin,Small,0
440,Airplane,Tennessee,Large,0
441,Airplane,Florida,Small,0
442,Airplane,Georgia,Small,0
443,Airplane,Arkansas,Small,0
444,Airplane,New Mexico,Medium,0
445,Airplane,California,Small,0
446,Airplane,Georgia,Small,0
447,Helicopter,Nebraska,Medium,924
448,Airplane,New Hampshire,Small,0
449,Airplane,Ohio,Large,0
450,Airplane,California,Small,0
451,Airplane,New York,Medium,0
452,Airplane,New York,Small,0
453,Airplane,Minnesota,Small,0
454,Airplane,California,Small,0
455,Airplane,California,Small,0
456,Airplane,Tennessee,Medium,99580
457,Airplane,Nevada,Medium,0
458,Airplane,California,Small,0
459,Airplane,California,Small,0
460,Airplane,Arizona,Medium,0
461,Airplane,Ohio,Small,0
462,Airplane,New York,Medium,0
463,Airplane,California,Medium,0
464,Airplane,Michigan,Small,0
465,Airplane,Oklahoma,Small,0
466,Airplane,New Jersey,Medium,0
467,Airplane,Wyoming,Small,0
468,Airplane,DC,Medium,0
469,Airplane,Nevada,Small,0
470,Airplane,Tennessee,Medium,0
471,Airplane,Virginia,Large,63387
472,Airplane,Texas,Small,0
473,Airplane,North Carolina,Small,0
474,Airplane,New York,Medium,0
475,Airplane,Indiana,Medium,0
476,Airplane,North Carolina,Small,0
477,Airplane,California,Large,0
478,Airplane,Maine,Medium,0
479,Airplane,North Carolina,Large,0
480,Airplane,Missouri,Small,0
481,Airplane,Illinois,Small,0
482,Airplane,Louisiana,Medium,0
483,Airplane,Georgia,Large,0
484,Airplane,Arizona,Medium,0
485,Airplane,California,Medium,0
486,Airplane,Pennsylvania,Small,0
487,Airplane,Mississippi,Medium,27231
488,Airplane,Hawaii,Small,0
489,Airplane,Colorado,Small,0
490,Airplane,Ontario,Small,0
491,Airplane,Virginia,Small,0
492,Airplane,New Jersey,Medium,0
493,Airplane,Hawaii,Small,0
494,Airplane,Arizona,Medium,0
495,Airplane,Illinois,Medium,0
496,Airplane,Colorado,Medium,0
497,Airplane,Florida,Small,0
498,Airplane,New York,Large,0
499,Airplane,Colorado,Medium,0
500,Airplane,Tennessee,Small,0
501,Airplane,California,Small,0
502,Airplane,Pennsylvania,Medium,0
503,Airplane,Georgia,Small,0
504,Airplane,Alaska,Medium,0
505,Airplane,Nebraska,Small,0
506,Airplane,Hawaii,Small,0
507,Airplane,Maine,Medium,0
508,Airplane,New York,Medium,0
509,Helicopter,Kentucky,Small,0
510,Airplane,Alaska,Small,0
511,Airplane,Kentucky,Small,0
512,Airplane,New York,Small,0
513,Airplane,Michigan,Small,0
514,Airplane,Colorado,Medium,0
515,Airplane,Texas,Medium,0
516,Airplane,South Carolina,Small,0
517,Airplane,Utah,Medium,0
518,Airplane,Colorado,Small,0
519,Airplane,North Carolina,Small,0
520,Airplane,Illinois,Large,96211
521,Airplane,Pennsylvania,Small,0
522,Airplane,Nebraska,Small,0
523,Airplane,Tennessee,Small,0
524,Airplane,Nebraska,Medium,0
525,Airplane,Tennessee,Medium,668
526,Airplane,Texas,Large,0
527,Airplane,Illinois,Small,0
528,Airplane,Florida,Large,0
529,Airplane,Mississippi,Small,0
530,Airplane,Florida,Medium,0
531,Airplane,Indiana,Small,0
532,Airplane,Wisconsin,Small,0
533,Airplane,Florida,Small,0
534,Airplane,Ohio,Medium,0
535,Airplane,Oklahoma,Small,0
536,Airplane,Tennessee,Medium,0
537,Airplane,North Carolina,Medium,0
538,Airplane,Virginia,Medium,0
539,Airplane,Washington,Small,0
540,Airplane,Texas,Medium,0
541,Airplane,Minnesota,Small,0
542,Airplane,New York,Small,0
543,Airplane,California,Small,0
544,Airplane,North Carolina,Small,0
545,Airplane,California,Medium,6013
546,Airplane,Florida,Large,0
547,Airplane,Florida,Small,0
548,Airplane,Nebraska,Small,0
549,Airplane,South Carolina,Small,0
550,Airplane,Massachusetts,Small,0
551,Airplane,Alaska,Medium,0
552,Airplane,Kentucky,Small,0
553,Airplane,California,Small,0
554,Airplane,Tennessee,Small,0
555,Airplane,Texas,Small,0
556,Airplane,California,Medium,0
557,Airplane,Florida,Medium,0
558,Airplane,Illinois,Small,0
559,Airplane,North Carolina,Small,0
560,Airplane,Oklahoma,Small,0
561,Airplane,Tennessee,Small,0
562,Airplane,DC,Medium,0
563,Airplane,California,Medium,0
564,Airplane,Tennessee,Medium,0
565,Airplane,South Dakota,Large,21646
566,Airplane,California,Small,5412
567,Airplane,California,Small,0
568,Airplane,Florida,Medium,0
569,Airplane,Tennessee,Medium,0
570,Airplane,Texas,Small,0
571,Airplane,New York,Medium,0
572,Airplane,West Virginia,Small,0
573,Airplane,Colorado,Medium,0
574,Airplane,Wisconsin,Medium,0
575,Airplane,Pennsylvania,Small,0
576,Airplane,South Dakota,Small,0
577,Airplane,California,Small,0
578,Airplane,DC,Small,0
579,Airplane,Kentucky,Medium,0
580,Airplane,Colorado,Medium,0
581,Airplane,Massachusetts,Small,0
582,Airplane,North Carolina,Medium,0
583,Airplane,Tennessee,Medium,0
584,Airplane,Louisiana,Small,0
585,Airplane,Florida,Small,0
586,Airplane,Ohio,Medium,0
587,Airplane,Alaska,Small,0
588,Airplane,Illinois,Small,0
589,Airplane,Georgia,Small,0
590,Airplane,Florida,Large,0
591,Airplane,Tennessee,Medium,0
592,Airplane,Michigan,Medium,0
593,Airplane,Rhode Island,Small,0
594,Airplane,South Carolina,Small,0
595,Airplane,Kentucky,Small,0
596,Airplane,South Dakota,Medium,0
597,Airplane,Michigan,Large,0
598,Airplane,Arizona,Medium,0
599,Airplane,Oregon,Medium,0
600,Airplane,Iowa,Small,0
601,Airplane,Kentucky,Small,0
602,Airplane,Maryland,Medium,0
603,Airplane,Colorado,Small,0
604,Airplane,Oregon,Small,0
605,Airplane,Ohio,Small,0
606,Airplane,Pennsylvania,Small,0
607,Airplane,California,Medium,0
608,Airplane,Hawaii,Small,0
609,Airplane,New York,Medium,0
610,Airplane,New York,Small,0
611,Airplane,Texas,Small,0
612,Airplane,Louisiana,Small,0
613,Airplane,DC,Small,0
614,Airplane,Ohio,Medium,0
615,Airplane,California,Medium,0
616,Airplane,Texas,Large,15064
617,Airplane,New Jersey,Small,65828
618,Airplane,Maine,Medium,0
619,Airplane,Texas,Small,0
620,Airplane,Indiana,Medium,0
621,Airplane,Illinois,Large,0
622,Airplane,Illinois,Large,81641
623,Airplane,Ohio,Small,0
624,Airplane,Minnesota,Medium,829
625,Airplane,Ohio,Small,0
626,Airplane,Florida,Small,0
627,Airplane,Kentucky,Small,0
628,Airplane,Florida,Large,0
629,Airplane,Kentucky,Medium,0
630,Airplane,Georgia,Medium,0
631,Airplane,New Mexico,Large,0
632,Airplane,West Virginia,Small,0
633,Airplane,Louisiana,Small,0
634,Airplane,Kentucky,Medium,0
635,Airplane,Washington,Large,0
636,Airplane,Tennessee,Medium,0
637,Airplane,Missouri,Small,0
638,Airplane,Texas,Medium,0
639,Airplane,Alabama,Small,0
640,Airplane,Tennessee,Medium,0
641,Airplane,Utah,Medium,0
642,Airplane,Texas,Medium,0
643,Airplane,New Jersey,Medium,0
644,Airplane,California,Small,0
645,Airplane,Hawaii,Small,0
646,Airplane,Ohio,Large,0
647,Airplane,Louisiana,Small,0
648,Airplane,Indiana,Small,0
649,Airplane,Ohio,Medium,0
650,Airplane,California,Large,0
651,Airplane,New York,Medium,0
652,Airplane,California,Medium,0
653,Airplane,Massachusetts,Small,0
654,Airplane,Tennessee,Small,0
655,Airplane,Missouri,Medium,0
656,Airplane,Tennessee,Small,0
657,Airplane,Arizona,Small,0
658,Airplane,Louisiana,Medium,0
659,Airplane,Pennsylvania,Small,0
660,Airplane,Colorado,Small,0
661,Airplane,Florida,Small,0
662,Airplane,Oregon,Small,0
663,Airplane,Florida,Small,0
664,Airplane,Tennessee,Medium,0
665,Airplane,New York,Small,0
666,Airplane,Colorado,Small,0
667,Airplane,Pennsylvania,Small,0
668,Airplane,Pennsylvania,Medium,0
669,Airplane,DC,Medium,0
670,Airplane,Illinois,Medium,0
671,Airplane,Illinois,Medium,0
672,Airplane,New York,Medium,0
673,Airplane,Massachusetts,Medium,0
674,Airplane,Florida,Small,0
675,Airplane,Texas,Small,0
676,Airplane,Florida,Large,3600
677,Airplane,Kentucky,Small,0
678,Airplane,Tennessee,Small,0
679,Airplane,Maryland,Small,0
680,Airplane,Oregon,Small,0
681,Airplane,Texas,Small,0
682,Helicopter,North Carolina,Medium,0
683,Airplane,Maryland,Small,0
684,Airplane,California,Small,0
685,Airplane,California,Small,0
686,Airplane,Texas,Medium,0
687,Airplane,California,Small,0
688,Airplane,Tennessee,Medium,0
689,Airplane,Colorado,Small,0
690,Airplane,Wisconsin,Small,0
691,Airplane,Florida,Medium,0
692,Airplane,DC,Medium,0
693,Airplane,DC,Small,86864
694,Airplane,Maryland,Medium,0
695,Airplane,Kentucky,Small,0
696,Airplane,New York,Medium,0
697,Airplane,California,Small,0
698,Airplane,South Carolina,Small,308
699,Airplane,Florida,Small,0
700,Airplane,Maryland,Medium,0
701,Airplane,Missouri,Small,0
702,Airplane,Florida,Medium,0
703,Airplane,California,Medium,0
704,Airplane,Indiana,Small,0
705,Airplane,California,Small,0
706,Airplane,Texas,Small,0
707,Airplane,Oregon,Medium,0
708,Airplane,Texas,Small,0
709,Airplane,North Carolina,Small,0
710,Airplane,New York,Medium,0
711,Airplane,Connecticut,Large,0
712,Airplane,Texas,Small,0
713,Airplane,Ohio,Small,0
714,Airplane,New York,Medium,0
715,Airplane,Hawaii,Small,0
716,Airplane,Rhode Island,Small,0
717,Airplane,Missouri,Medium,0
718,Airplane,Texas,Small,0
719,Airplane,Ohio,Medium,0
720,Airplane,Oklahoma,Small,0
721,Airplane,Louisiana,Small,0
722,Airplane,Indiana,Medium,0
723,Airplane,Florida,Large,0
724,Airplane,Idaho,Medium,0
725,Airplane,Kentucky,Small,0
726,Airplane,Tennessee,Medium,0
727,Airplane,Colorado,Medium,0
728,Airplane,Illinois,Medium,0
729,Airplane,Missouri,Small,0
730,Airplane,Texas,Small,0
731,Airplane,Virginia,Small,0
732,Airplane,New York,Small,0
733,Airplane,DC,Small,0
734,Airplane,South Carolina,Small,0
735,Airplane,Utah,Large,0
736,Airplane,South Carolina,Small,0
737,Airplane,Florida,Small,0
738,Airplane,Missouri,Small,0
739,Airplane,Florida,Medium,0
740,Airplane,New York,Medium,0
741,Airplane,Missouri,Large,0
742,Airplane,Oklahoma,Small,0
743,Airplane,Texas,Small,0
744,Airplane,Missouri,Small,0
745,Airplane,Texas,Medium,0
746,Airplane,Kansas,Medium,0
747,Airplane,Michigan,Medium,0
748,Airplane,Wyoming,Large,0
749,Airplane,New Jersey,Small,0
750,Airplane,New Jersey,Small,0
751,Airplane,Texas,Small,0
752,Airplane,Texas,Small,0
753,Airplane,California,Medium,0
754,Airplane,Alabama,Small,0
755,Airplane,California,Small,0
756,Airplane,Tennessee,Medium,0
757,Airplane,Iowa,Small,0
758,Airplane,Prince Edward Island,Large,0
759,Airplane,DC,Medium,0
760,Airplane,California,Medium,0
761,Airplane,Illinois,Small,0
762,Airplane,New Hampshire,Medium,0
763,Airplane,Florida,Medium,0
764,Airplane,New York,Small,0
765,Airplane,Virginia,Small,0
766,Airplane,North Carolina,Small,0
767,Airplane,Texas,Small,0
768,Airplane,Illinois,Small,0
769,Airplane,Illinois,Small,0
770,Airplane,Kansas,Small,0
771,Airplane,Texas,Medium,0
772,Airplane,California,Medium,0
773,Airplane,Texas,Small,0
774,Airplane,Wisconsin,Medium,0
775,Airplane,Colorado,Small,0
776,Airplane,Ohio,Small,0
777,Airplane,Oklahoma,Small,0
778,Airplane,Illinois,Medium,0
779,Airplane,Texas,Medium,0
780,Airplane,Georgia,Small,0
781,Airplane,Virginia,Small,0
782,Airplane,New York,Medium,0
783,Airplane,New York,Medium,0
784,Airplane,Illinois,Small,0
785,Airplane,Florida,Small,0
786,Airplane,Kansas,Small,0
787,Airplane,California,Small,0
788,Airplane,North Carolina,Medium,0
789,Airplane,New Mexico,Small,0
790,Airplane,Louisiana,Small,0
791,Airplane,California,Medium,0
792,Airplane,Colorado,Small,0
793,Airplane,Michigan,Medium,0
794,Airplane,California,Small,0
795,Airplane,Pennsylvania,Small,0
796,Airplane,Pennsylvania,Small,0
797,Airplane,Indiana,Medium,0
798,Airplane,Utah,Medium,241277
799,Airplane,California,Small,0
800,Airplane,Michigan,Medium,0
801,Airplane,Illinois,Large,0
802,Airplane,Wisconsin,Large,0
803,Airplane,California,Medium,1902
804,Airplane,Missouri,Small,0
805,Airplane,DC,Large,0
806,Airplane,New Hampshire,Small,0
807,Airplane,California,Medium,0
808,Airplane,Kentucky,Medium,0
809,Airplane,New York,Medium,0
810,Airplane,Michigan,Small,0
811,Airplane,Arizona,Small,0
812,Airplane,Florida,Medium,0
